date,stressor,en_name_gen,median
2017-02-01,Phosphorus,Turbot,3.2104383468805725e-4
2017-03-01,GHG,Mussel,0.13570534036146678
2017-03-01,GHG,Salmon,0.7654978256594723
2017-03-01,GHG,Seabass,0.4481696442419614
2017-03-01,GHG,Seabream,0.4258609272960261
2017-03-01,GHG,Trout,0.16465826943728532
2017-03-01,GHG,Turbot,0.07275994520583302
2017-03-01,Nitrogen,Mussel,-0.012592285516869218
2017-03-01,Nitrogen,Salmon,0.011547230311380566
2017-03-01,Nitrogen,Seabass,0.007870240427863556
2017-03-01,Nitrogen,Seabream,0.007169089795525831
2017-03-01,Nitrogen,Trout,0.003010029796751776
2017-03-01,Nitrogen,Turbot,0.0014718236297614636
2017-03-01,Phosphorus,Mussel,-0.0023548986219900743
2017-03-01,Phosphorus,Salmon,0.0027803311495162505
2017-03-01,Phosphorus,Seabass,0.0016836219592182167
2017-03-01,Phosphorus,Seabream,0.0015336300228671717
2017-03-01,Phosphorus,Trout,7.067677940657069e-4
2017-03-01,Phosphorus,Turbot,3.1485627483369467e-4
2017-04-01,GHG,Mussel,0.11530368369489921
2017-04-01,GHG,Salmon,0.667947393392479
2017-04-01,GHG,Seabass,0.4413863028806019
2017-04-01,GHG,Seabream,0.3485392073297491
2017-04-01,GHG,Trout,0.12351244620048109
2017-04-01,GHG,Turbot,0.07443745144022391
2017-04-01,Nitrogen,Mussel,-0.010699187683885895
2017-04-01,Nitrogen,Salmon,0.010075720830094604
2017-04-01,Nitrogen,Seabass,0.007751119179684267
2017-04-01,Nitrogen,Seabream,0.005867429281370661
2017-04-01,Nitrogen,Trout,0.0022578649988469
2017-04-01,Nitrogen,Turbot,0.0015057570433706143
2017-04-01,Phosphorus,Mussel,-0.0020008680949493234
2017-04-01,Phosphorus,Salmon,0.0024260224939076738
2017-04-01,Phosphorus,Seabass,0.0016581392371740342
2017-04-01,Phosphorus,Seabream,0.0012551754768891118
2017-04-01,Phosphorus,Trout,5.301563015274e-4
2017-04-01,Phosphorus,Turbot,3.221153974522789e-4
2017-05-01,GHG,Mussel,0.10649610033113151
2017-05-01,GHG,Salmon,0.5511793715537214
2017-05-01,GHG,Seabass,0.44760296748108275
2017-05-01,GHG,Seabream,0.35477544321043575
2017-05-01,GHG,Trout,0.16340602594928277
2017-05-01,GHG,Turbot,0.07021721978794347
2017-05-01,Nitrogen,Mussel,-0.009881919887830298
2017-05-01,Nitrogen,Salmon,0.008314321651703921
2017-05-01,Nitrogen,Seabass,0.007860289101596155
2017-05-01,Nitrogen,Seabream,0.0059724122280302525
2017-05-01,Nitrogen,Trout,0.002987138203000928
2017-05-01,Nitrogen,Turbot,0.0014203881408608354
2017-05-01,Phosphorus,Mussel,-0.0018480298509188867
2017-05-01,Phosphorus,Salmon,0.0020019144722996387
2017-05-01,Phosphorus,Seabass,0.001681493146054158
2017-05-01,Phosphorus,Seabream,0.0012776336973157401
2017-05-01,Phosphorus,Trout,7.013927505244786e-4
2017-05-01,Phosphorus,Turbot,3.038530635099804e-4
2017-06-01,GHG,Mussel,0.1148299790861386
2017-06-01,GHG,Salmon,0.5906908767422316
2017-06-01,GHG,Seabass,0.3511358373870833
2017-06-01,GHG,Seabream,0.33160516257540906
2017-06-01,GHG,Trout,0.14448084612708245
2017-06-01,GHG,Turbot,0.07203463261512656
2017-06-01,Nitrogen,Mussel,-0.010655231980534191
2017-06-01,Nitrogen,Salmon,0.008910336996317055
2017-06-01,Nitrogen,Seabass,0.0061662441858368125
2017-06-01,Nitrogen,Seabream,0.005582355728799995
2017-06-01,Nitrogen,Trout,0.00264117710813223
2017-06-01,Nitrogen,Turbot,0.0014571516532097318
2017-06-01,Phosphorus,Mussel,-0.0019926478854319276
2017-06-01,Phosphorus,Salmon,0.002145422481019648
2017-06-01,Phosphorus,Seabass,0.0013190987254241599
2017-06-01,Phosphorus,Seabream,0.0011941918134928703
2017-06-01,Phosphorus,Trout,6.201596145213831e-4
2017-06-01,Phosphorus,Turbot,3.117176080884989e-4
2017-07-01,GHG,Mussel,0.13091688206950194
2017-07-01,GHG,Salmon,0.669481131491301
2017-07-01,GHG,Seabass,0.40585202636890294
2017-07-01,GHG,Seabream,0.35830931599706384
2017-07-01,GHG,Trout,0.12439491933925848
2017-07-01,GHG,Turbot,0.08808720439813765
2017-07-01,Nitrogen,Mussel,-0.01214795787407026
2017-07-01,Nitrogen,Salmon,0.010098856659447455
2017-07-01,Nitrogen,Seabass,0.007127107037919777
2017-07-01,Nitrogen,Seabream,0.006031902661900677
2017-07-01,Nitrogen,Trout,0.0022739970185239604
2017-07-01,Nitrogen,Turbot,0.0017818708981437387
2017-07-01,Phosphorus,Mussel,-0.0022718043693750398
2017-07-01,Phosphorus,Salmon,0.0024315931169302547
2017-07-01,Phosphorus,Seabass,0.0015246489639958514
2017-07-01,Phosphorus,Seabream,0.0012903600430666357
2017-07-01,Phosphorus,Trout,5.339441683363215e-4
2017-07-01,Phosphorus,Turbot,3.8118237938266643e-4
2017-08-01,GHG,Mussel,0.12588927220425697
2017-08-01,GHG,Salmon,0.6270436450860044
2017-08-01,GHG,Seabass,0.3305274048647221
2017-08-01,GHG,Seabream,0.31220853649478586
2017-08-01,GHG,Trout,0.10422734008493599
2017-08-01,GHG,Turbot,0.08269275397501628
2017-08-01,Nitrogen,Mussel,-0.01168143902726613
2017-08-01,Nitrogen,Salmon,0.009458704051651504
2017-08-01,Nitrogen,Seabass,0.005804342569169488
2017-08-01,Nitrogen,Seabream,0.005255826232456779
2017-08-01,Nitrogen,Trout,0.0019053242838272997
2017-08-01,Nitrogen,Turbot,0.001672749326104811
2017-08-01,Phosphorus,Mussel,-0.002184560112722846
2017-08-01,Phosphorus,Salmon,0.002277457779892334
2017-08-01,Phosphorus,Seabass,0.0012416798060807923
2017-08-01,Phosphorus,Seabream,0.0011243397885878144
2017-08-01,Phosphorus,Trout,4.4737824273820406e-4
2017-08-01,Phosphorus,Turbot,3.5783881363101334e-4
2017-09-01,GHG,Mussel,0.15739046763062692
2017-09-01,GHG,Salmon,0.8463838291790889
2017-09-01,GHG,Seabass,0.4370540063074597
2017-09-01,GHG,Seabream,0.4298493610297639
2017-09-01,GHG,Trout,0.14757883258662627
2017-09-01,GHG,Turbot,0.10510836810797829
2017-09-01,Nitrogen,Mussel,-0.014604478355526638
2017-09-01,Nitrogen,Salmon,0.012767363511371706
2017-09-01,Nitrogen,Seabass,0.007675040364276972
2017-09-01,Nitrogen,Seabream,0.007236232465228409
2017-09-01,Nitrogen,Trout,0.0026978097424057977
2017-09-01,Nitrogen,Turbot,0.0021261832925980077
2017-09-01,Phosphorus,Mussel,-0.0027312012508166456
2017-09-01,Phosphorus,Salmon,0.003074113662813045
2017-09-01,Phosphorus,Seabass,0.0016418642624226208
2017-09-01,Phosphorus,Seabream,0.0015479933544766586
2017-09-01,Phosphorus,Trout,6.334571978346291e-4
2017-09-01,Phosphorus,Turbot,4.548385673285757e-4
2017-10-01,GHG,Mussel,0.151297920475696
2017-10-01,GHG,Salmon,0.8118860190559118
2017-10-01,GHG,Seabass,0.4481641308893668
2017-10-01,GHG,Seabream,0.3407825015432559
2017-10-01,GHG,Trout,0.11726577239080711
2017-10-01,GHG,Turbot,0.0900562695651887
2017-10-01,Nitrogen,Mussel,-0.014039142510264179
2017-10-01,Nitrogen,Salmon,0.012246977763198717
2017-10-01,Nitrogen,Seabass,0.007870143608699117
2017-10-01,Nitrogen,Seabream,0.0057368502196710434
2017-10-01,Nitrogen,Trout,0.002143672894423811
2017-10-01,Nitrogen,Turbot,0.0018217021079282893
2017-10-01,Phosphorus,Mussel,-0.0026254771071584776
2017-10-01,Phosphorus,Salmon,0.002948815676508596
2017-10-01,Phosphorus,Seabass,0.0016836012474149603
2017-10-01,Phosphorus,Seabream,0.0012272416700751228
2017-10-01,Phosphorus,Trout,5.033435098965925e-4
2017-10-01,Phosphorus,Turbot,3.89703173641769e-4
2017-11-01,GHG,Mussel,0.14517307005013538
2017-11-01,GHG,Salmon,0.917889559136718
2017-11-01,GHG,Seabass,0.39823760703375166
2017-11-01,GHG,Seabream,0.38826259050443035
2017-11-01,GHG,Trout,0.11352402038216634
2017-11-01,GHG,Turbot,0.11568915058809566
2017-11-01,Nitrogen,Mussel,-0.013470809200010186
2017-11-01,Nitrogen,Salmon,0.013845999014604909
2017-11-01,Nitrogen,Seabass,0.006993391353120163
2017-11-01,Nitrogen,Seabream,0.006536146420483571
2017-11-01,Nitrogen,Trout,0.0020752719263062987
2017-11-01,Nitrogen,Turbot,0.0023402165169434594
2017-11-01,Phosphorus,Mussel,-0.002519192403928452
2017-11-01,Phosphorus,Salmon,0.003333826495045874
2017-11-01,Phosphorus,Seabass,0.0014960441627468958
2017-11-01,Phosphorus,Seabream,0.001398229157425998
2017-11-01,Phosphorus,Trout,4.872826717611886e-4
2017-11-01,Phosphorus,Turbot,5.006251020365252e-4
2017-12-01,GHG,Mussel,0.22928415118666054
2017-12-01,GHG,Salmon,1.141879375967794
2017-12-01,GHG,Seabass,0.5270069904726079
2017-12-01,GHG,Seabream,0.40266303963638983
2017-12-01,GHG,Trout,0.09901311587891379
2017-12-01,GHG,Turbot,0.15875770324188326
2017-12-01,Nitrogen,Mussel,-0.021275592313058703
2017-12-01,Nitrogen,Salmon,0.017224796335321216
2017-12-01,Nitrogen,Seabass,0.009254691332786799
2017-12-01,Nitrogen,Seabream,0.006778568550117354
2017-12-01,Nitrogen,Trout,0.0018100058386577476
2017-12-01,Nitrogen,Turbot,0.0032114281886420327
2017-12-01,Phosphorus,Mussel,-0.003978774381578764
2017-12-01,Phosphorus,Salmon,0.004147370105536695
2017-12-01,Phosphorus,Seabass,0.001979787237312655
2017-12-01,Phosphorus,Seabream,0.0014500887193533425
2017-12-01,Phosphorus,Trout,4.2499706654554434e-4
2017-12-01,Phosphorus,Turbot,6.869969308317355e-4
2018-01-01,GHG,Mussel,0.14605173697290758
2018-01-01,GHG,Salmon,0.9020195891782987
2018-01-01,GHG,Seabass,0.5831682419662116
2018-01-01,GHG,Seabream,0.4428881170233365
2018-01-01,GHG,Trout,0.14225541343688064
2018-01-01,GHG,Turbot,0.0773022803798602
2018-01-01,Nitrogen,Mussel,-0.013552341914465672
2018-01-01,Nitrogen,Salmon,0.013606606828236927
2018-01-01,Nitrogen,Seabass,0.010300147157165797
2018-01-01,Nitrogen,Seabream,0.0074922111810220935
2018-01-01,Nitrogen,Trout,0.002600495162846
2018-01-01,Nitrogen,Turbot,0.0015637081992799944
2018-01-01,Phosphorus,Mussel,-0.0025344399359718706
2018-01-01,Phosphorus,Salmon,0.003276185871730886
2018-01-01,Phosphorus,Seabass,0.002203433820851003
2018-01-01,Phosphorus,Seabream,0.001602752975984145
2018-01-01,Phosphorus,Trout,6.106073208001453e-4
2018-01-01,Phosphorus,Turbot,3.3451245692528876e-4
2018-02-01,GHG,Mussel,0.1158903430558201
2018-02-01,GHG,Salmon,0.6811076788526738
2018-02-01,GHG,Seabass,0.5094523820195247
2018-02-01,GHG,Seabream,0.4237433776442031
2018-02-01,GHG,Trout,0.11770800867932472
2018-02-01,GHG,Turbot,0.07561964890260929
2018-02-01,Nitrogen,Mussel,-0.010753624614327858
2018-02-01,Nitrogen,Salmon,0.01027423850327214
2018-02-01,Nitrogen,Seabass,0.008998148607471298
2018-02-01,Nitrogen,Seabream,0.007168345118870465
2018-02-01,Nitrogen,Trout,0.0021517571795932845
2018-02-01,Nitrogen,Turbot,0.0015296711097605841
2018-02-01,Phosphorus,Mussel,-0.0020110484114860957
2018-02-01,Phosphorus,Salmon,0.0024738213907497166
2018-02-01,Phosphorus,Seabass,0.001924906961445897
2018-02-01,Phosphorus,Seabream,0.0015334707197326635
2018-02-01,Phosphorus,Trout,5.052417344264601e-4
2018-02-01,Phosphorus,Turbot,3.272311556908471e-4
2018-03-01,GHG,Mussel,0.1394112666208357
2018-03-01,GHG,Salmon,0.7174764536664082
2018-03-01,GHG,Seabass,0.5316334352894475
2018-03-01,GHG,Seabream,0.43217310875600334
2018-03-01,GHG,Trout,0.11771857459675694
2018-03-01,GHG,Turbot,0.0857640719646639
2018-03-01,Nitrogen,Mussel,-0.012936163520771907
2018-03-01,Nitrogen,Salmon,0.010822847009841232
2018-03-01,Nitrogen,Seabass,0.009389919105828402
2018-03-01,Nitrogen,Seabream,0.0073109484610267665
2018-03-01,Nitrogen,Trout,0.00215195032948129
2018-03-01,Nitrogen,Turbot,0.0017348774431462247
2018-03-01,Phosphorus,Mussel,-0.002419207665526158
2018-03-01,Phosphorus,Salmon,0.0026059148260214058
2018-03-01,Phosphorus,Seabass,0.002008715508345262
2018-03-01,Phosphorus,Seabream,0.0015639767913721335
2018-03-01,Phosphorus,Trout,5.052870868413821e-4
2018-03-01,Phosphorus,Turbot,3.7112941931130236e-4
2018-04-01,GHG,Mussel,0.10087609047549304
2018-04-01,GHG,Salmon,0.6496722197844745
2018-04-01,GHG,Seabass,0.4187559330766066
2018-04-01,GHG,Seabream,0.4475414498083914
2018-04-01,GHG,Trout,0.14157643262601227
2018-04-01,GHG,Turbot,0.10245591851283535
2018-04-01,Nitrogen,Mussel,-0.00936043142966559
2018-04-01,Nitrogen,Salmon,0.009800047103065672
2018-04-01,Nitrogen,Seabass,0.007396232207506298
2018-04-01,Nitrogen,Seabream,0.007570930276389846
2018-04-01,Nitrogen,Trout,0.0025880830776278028
2018-04-01,Nitrogen,Turbot,0.0020725282495679636
2018-04-01,Phosphorus,Mussel,-0.00175050566042379
2018-04-01,Phosphorus,Salmon,0.0023596460356840616
2018-04-01,Phosphorus,Seabass,0.0015822209085186686
2018-04-01,Phosphorus,Seabream,0.001619592766176796
2018-04-01,Phosphorus,Trout,6.076929104182656e-4
2018-04-01,Phosphorus,Turbot,4.433605433093397e-4
2018-05-01,GHG,Mussel,0.10174212093930336
2018-05-01,GHG,Salmon,0.5890444946647648
2018-05-01,GHG,Seabass,0.5128461041927135
2018-05-01,GHG,Seabream,0.4082989099595441
2018-05-01,GHG,Trout,0.1299891776160238
2018-05-01,GHG,Turbot,0.07474148907404037
2018-05-01,Nitrogen,Mussel,-0.00944079158968257
2018-05-01,Nitrogen,Salmon,0.008885501977337529
2018-05-01,Nitrogen,Seabass,0.009058089865034506
2018-05-01,Nitrogen,Seabream,0.006907075491115156
2018-05-01,Nitrogen,Trout,0.002376262663373353
2018-05-01,Nitrogen,Turbot,0.001511907264794255
2018-05-01,Phosphorus,Mussel,-0.0017655339116362785
2018-05-01,Phosphorus,Salmon,0.002139442728732249
2018-05-01,Phosphorus,Seabass,0.0019377297485540625
2018-05-01,Phosphorus,Seabream,0.0014775792528076797
2018-05-01,Phosphorus,Trout,5.579565765513198e-4
2018-05-01,Phosphorus,Turbot,3.234310685474384e-4
2018-06-01,GHG,Mussel,0.1178299817276028
2018-06-01,GHG,Salmon,0.6526225148064373
2018-06-01,GHG,Seabass,0.50226257026732
2018-06-01,GHG,Seabream,0.4005190268229033
2018-06-01,GHG,Trout,0.13364411016556277
2018-06-01,GHG,Turbot,0.06793486106202914
2018-06-01,Nitrogen,Mussel,-0.010933606359258389
2018-06-01,Nitrogen,Salmon,0.009844551130331555
2018-06-01,Nitrogen,Seabass,0.0088711593207599
2018-06-01,Nitrogen,Seabream,0.0067754654406691345
2018-06-01,Nitrogen,Trout,0.0024430765313729823
2018-06-01,Nitrogen,Turbot,0.0013742194762901032
2018-06-01,Phosphorus,Mussel,-0.0020447070163956242
2018-06-01,Phosphorus,Salmon,0.0023703616731096267
2018-06-01,Phosphorus,Seabass,0.0018977410884776673
2018-06-01,Phosphorus,Seabream,0.0014494248942444699
2018-06-01,Phosphorus,Trout,5.736447568311476e-4
2018-06-01,Phosphorus,Turbot,2.939765447159839e-4
2018-07-01,GHG,Mussel,0.11906531918848744
2018-07-01,GHG,Salmon,0.6899451850976575
2018-07-01,GHG,Seabass,0.4166695382953985
2018-07-01,GHG,Seabream,0.30372770934148274
2018-07-01,GHG,Trout,0.09169612841671482
2018-07-01,GHG,Turbot,0.05781272232205521
2018-07-01,Nitrogen,Mussel,-0.011048235024392047
2018-07-01,Nitrogen,Salmon,0.01040754877087633
2018-07-01,Nitrogen,Seabass,0.007359381481201434
2018-07-01,Nitrogen,Seabream,0.005138074498834614
2018-07-01,Nitrogen,Trout,0.0016762479025459105
2018-07-01,Nitrogen,Turbot,0.0011694639210313394
2018-07-01,Phosphorus,Mussel,-0.002066143862407589
2018-07-01,Phosphorus,Salmon,0.002505919710396548
2018-07-01,Phosphorus,Seabass,0.0015743377069076534
2018-07-01,Phosphorus,Seabream,0.0010991500366000077
2018-07-01,Phosphorus,Trout,3.9359013444588154e-4
2018-07-01,Phosphorus,Turbot,2.5017471270522365e-4
2018-08-01,GHG,Mussel,0.10758391183687133
2018-08-01,GHG,Salmon,0.7407389468196659
2018-08-01,GHG,Seabass,0.3447217970894559
2018-08-01,GHG,Seabream,0.32757640941158195
2018-08-01,GHG,Trout,0.09750892133164604
2018-08-01,GHG,Turbot,0.06504201557095668
2018-08-01,Nitrogen,Mussel,-0.009982859416314034
2018-08-01,Nitrogen,Salmon,0.01117375246907773
2018-08-01,Nitrogen,Seabass,0.006088612141039342
2018-08-01,Nitrogen,Seabream,0.005541516114109708
2018-08-01,Nitrogen,Trout,0.0017825084622863046
2018-08-01,Nitrogen,Turbot,0.0013157015879249531
2018-08-01,Phosphorus,Mussel,-0.0018669066748451106
2018-08-01,Phosphorus,Salmon,0.0026904055092884563
2018-08-01,Phosphorus,Seabass,0.0013024914798694628
2018-08-01,Phosphorus,Seabream,0.001185455298677497
2018-08-01,Phosphorus,Trout,4.18540565662526e-4
2018-08-01,Phosphorus,Turbot,2.814582483867076e-4
2018-09-01,GHG,Mussel,0.13078158170824686
2018-09-01,GHG,Salmon,0.8050472771251569
2018-09-01,GHG,Seabass,0.45218738435658695
2018-09-01,GHG,Seabream,0.405973352207317
2018-09-01,GHG,Trout,0.11652585334841079
2018-09-01,GHG,Turbot,0.09087848903596471
2018-09-01,Nitrogen,Mussel,-0.012135403167122676
2018-09-01,Nitrogen,Salmon,0.01214381806049611
2018-09-01,Nitrogen,Seabass,0.00798671166623061
2018-09-01,Nitrogen,Seabream,0.006867734697981097
2018-09-01,Nitrogen,Trout,0.0021301468299728225
2018-09-01,Nitrogen,Turbot,0.001838334364075743
2018-09-01,Phosphorus,Mussel,-0.002269456498366974
2018-09-01,Phosphorus,Salmon,0.002923976981248815
2018-09-01,Phosphorus,Seabass,0.0017085377843863866
2018-09-01,Phosphorus,Seabream,0.001469163369732613
2018-09-01,Phosphorus,Trout,5.001675324545312e-4
2018-09-01,Phosphorus,Turbot,3.932611884111852e-4
2018-10-01,GHG,Mussel,0.1484161615973375
2018-10-01,GHG,Salmon,0.9194505064455669
2018-10-01,GHG,Seabass,0.47266143179659337
2018-10-01,GHG,Seabream,0.486263298274182
2018-10-01,GHG,Trout,0.1330028729026585
2018-10-01,GHG,Turbot,0.09164161907457626
2018-10-01,Nitrogen,Mussel,-0.013771740133243452
2018-10-01,Nitrogen,Salmon,0.013869545284071685
2018-10-01,Nitrogen,Seabass,0.008348332355354277
2018-10-01,Nitrogen,Seabream,0.008225976674959067
2018-10-01,Nitrogen,Trout,0.002431354415777296
2018-10-01,Nitrogen,Turbot,0.0018537713303932932
2018-10-01,Phosphorus,Mussel,-0.0025754698635711715
2018-10-01,Phosphorus,Salmon,0.0033394959434493456
2018-10-01,Phosphorus,Seabass,0.0017858966069911877
2018-10-01,Phosphorus,Seabream,0.0017597219669358288
2018-10-01,Phosphorus,Trout,5.708923542501875e-4
2018-10-01,Phosphorus,Turbot,3.9656350372342463e-4
2018-11-01,GHG,Mussel,0.1576960199736607
2018-11-01,GHG,Salmon,0.9576269639418065
2018-11-01,GHG,Seabass,0.5557129000262269
2018-11-01,GHG,Seabream,0.4551735142416073
2018-11-01,GHG,Trout,0.11023959910345704
2018-11-01,GHG,Turbot,0.10694192786648976
2018-11-01,Nitrogen,Mussel,-0.014632830978449075
2018-11-01,Nitrogen,Salmon,0.014445421965108543
2018-11-01,Nitrogen,Seabass,0.009815220095159335
2018-11-01,Nitrogen,Seabream,0.007700039720249249
2018-11-01,Nitrogen,Trout,0.0020152311767722103
2018-11-01,Nitrogen,Turbot,0.002163273432942706
2018-11-01,Phosphorus,Mussel,-0.0027365035092954903
2018-11-01,Phosphorus,Salmon,0.0034781549838764506
2018-11-01,Phosphorus,Seabass,0.0020996969836226537
2018-11-01,Phosphorus,Seabream,0.001647212188584092
2018-11-01,Phosphorus,Trout,4.7318484849443804e-4
2018-11-01,Phosphorus,Turbot,4.627729850032554e-4
2018-12-01,GHG,Mussel,0.2276760172710869
2018-12-01,GHG,Salmon,1.1438760838239874
2018-12-01,GHG,Seabass,0.6586519762020774
2018-12-01,GHG,Seabream,0.4782862619417839
2018-12-01,GHG,Trout,0.08275192110107697
2018-12-01,GHG,Turbot,0.21460470400217863
2018-12-01,Nitrogen,Mussel,-0.021126371351228274
2018-12-01,Nitrogen,Salmon,0.017254915879371054
2018-12-01,Nitrogen,Seabass,0.011633370598792886
2018-12-01,Nitrogen,Seabream,0.00809103144047705
2018-12-01,Nitrogen,Trout,0.0015127436302102338
2018-12-01,Nitrogen,Turbot,0.004341128535966092
2018-12-01,Phosphorus,Mussel,-0.003950868388110322
2018-12-01,Phosphorus,Salmon,0.004154622260752519
2018-12-01,Phosphorus,Seabass,0.0024886403889910285
2018-12-01,Phosphorus,Seabream,0.0017308541372744357
2018-12-01,Phosphorus,Trout,3.551986361279217e-4
2018-12-01,Phosphorus,Turbot,9.286653181604749e-4
2019-01-01,GHG,Mussel,0.13076419300210654
2019-01-01,GHG,Salmon,0.8448484155648555
2019-01-01,GHG,Seabass,0.6886019027897579
2019-01-01,GHG,Seabream,0.4157665882425886
2019-01-01,GHG,Trout,0.13719465897054445
2019-01-01,GHG,Turbot,0.11938774499706564
2019-01-01,Nitrogen,Mussel,-0.012133789645120492
2019-01-01,Nitrogen,Salmon,0.012744202407535116
2019-01-01,Nitrogen,Seabass,0.012306913443954792
2019-01-01,Nitrogen,Seabream,0.006954235062420006
2019-01-01,Nitrogen,Trout,0.0025079822159422395
2019-01-01,Nitrogen,Turbot,0.0024150334870858344
2019-01-01,Phosphorus,Mussel,-0.0022691547516559096
2019-01-01,Phosphorus,Salmon,0.0030685369542242697
2019-01-01,Phosphorus,Seabass,0.0026327263969068925
2019-01-01,Phosphorus,Seabream,0.001487667748904325
2019-01-01,Phosphorus,Trout,5.888848875284723e-4
2019-01-01,Phosphorus,Turbot,5.166301396218979e-4
2019-02-01,GHG,Mussel,0.11994441364893557
2019-02-01,GHG,Salmon,0.7425920530019451
2019-02-01,GHG,Seabass,0.5902319858105821
2019-02-01,GHG,Seabream,0.34197235804310294
2019-02-01,GHG,Trout,0.1221784422182425
2019-02-01,GHG,Turbot,0.1025851636896774
2019-02-01,Nitrogen,Mussel,-0.01112980741065758
2019-02-01,Nitrogen,Salmon,0.01120170583897762
2019-02-01,Nitrogen,Seabass,0.010548814825802468
2019-02-01,Nitrogen,Seabream,0.005719930917811521
2019-02-01,Nitrogen,Trout,0.0022334787852103417
2019-02-01,Nitrogen,Turbot,0.0020751426839902367
2019-02-01,Phosphorus,Mussel,-0.002081398813524429
2019-02-01,Phosphorus,Salmon,0.002697136095149381
2019-02-01,Phosphorus,Seabass,0.002256629444453819
2019-02-01,Phosphorus,Seabream,0.0012236222497529069
2019-02-01,Phosphorus,Trout,5.244303148823093e-4
2019-02-01,Phosphorus,Turbot,4.4391982980695305e-4
2019-03-01,GHG,Mussel,0.1150939215026635
2019-03-01,GHG,Salmon,0.7872916654513608
2019-03-01,GHG,Seabass,0.6087316802887613
2019-03-01,GHG,Seabream,0.41082017939580695
2019-03-01,GHG,Trout,0.12989710006197233
2019-03-01,GHG,Turbot,0.06906311135752795
2019-03-01,Nitrogen,Mussel,-0.010679723561042674
2019-03-01,Nitrogen,Salmon,0.011875981718648723
2019-03-01,Nitrogen,Seabass,0.010879447282320778
2019-03-01,Nitrogen,Seabream,0.006871499963429119
2019-03-01,Nitrogen,Trout,0.0023745794428326893
2019-03-01,Nitrogen,Turbot,0.0013970422730981932
2019-03-01,Phosphorus,Mussel,-0.001997228085675364
2019-03-01,Phosphorus,Salmon,0.0028594876011871
2019-03-01,Phosphorus,Seabass,0.0023273591850921996
2019-03-01,Phosphorus,Seabream,0.001469968844946322
2019-03-01,Phosphorus,Trout,5.575613492117982e-4
2019-03-01,Phosphorus,Turbot,2.988588557748478e-4
2019-04-01,GHG,Mussel,0.09217949263363391
2019-04-01,GHG,Salmon,0.6885869486864649
2019-04-01,GHG,Seabass,0.5434204731561351
2019-04-01,GHG,Seabream,0.37768446547498435
2019-04-01,GHG,Trout,0.11116516998824222
2019-04-01,GHG,Turbot,0.08951568209101278
2019-04-01,Nitrogen,Mussel,-0.008553462133111847
2019-04-01,Nitrogen,Salmon,0.010387060314695766
2019-04-01,Nitrogen,Seabass,0.009712184499797154
2019-04-01,Nitrogen,Seabream,0.006317262200985227
2019-04-01,Nitrogen,Trout,0.0020321510433038478
2019-04-01,Nitrogen,Turbot,0.0018107668410559143
2019-04-01,Phosphorus,Mussel,-0.0015995933513042952
2019-04-01,Phosphorus,Salmon,0.0025009865193725343
2019-04-01,Phosphorus,Seabass,0.0020776553455656085
2019-04-01,Phosphorus,Seabream,0.001351404885429292
2019-04-01,Phosphorus,Trout,4.771577050945144e-4
2019-04-01,Phosphorus,Turbot,3.873638733872227e-4
2019-05-01,GHG,Mussel,0.07080292557048343
2019-05-01,GHG,Salmon,0.9125845142560539
2019-05-01,GHG,Seabass,0.6184863778832588
2019-05-01,GHG,Seabream,0.3919811546480893
2019-05-01,GHG,Trout,0.1401521641228282
2019-05-01,GHG,Turbot,0.12440070786316745
2019-05-01,Nitrogen,Mussel,-0.0065699010211268515
2019-05-01,Nitrogen,Salmon,0.013765974522051366
2019-05-01,Nitrogen,Seabass,0.011053786357599352
2019-05-01,Nitrogen,Seabream,0.006556392857309435
2019-05-01,Nitrogen,Trout,0.002562046786539537
2019-05-01,Nitrogen,Turbot,0.0025164381429108626
2019-05-01,Phosphorus,Mussel,-0.001228645176488138
2019-05-01,Phosphorus,Salmon,0.003314558273717374
2019-05-01,Phosphorus,Seabass,0.0023646542459202823
2019-05-01,Phosphorus,Seabream,0.0014025603269688324
2019-05-01,Phosphorus,Trout,6.015794785718554e-4
2019-05-01,Phosphorus,Turbot,5.383228829222862e-4
2019-06-01,GHG,Mussel,0.09218446136211532
2019-06-01,GHG,Salmon,0.7952800639053772
2019-06-01,GHG,Seabass,0.5666528276179483
2019-06-01,GHG,Seabream,0.3477985488338865
2019-06-01,GHG,Trout,0.11753566439997161
2019-06-01,GHG,Turbot,0.08039871536936574
2019-06-01,Nitrogen,Mussel,-0.008553923188273917
2019-06-01,Nitrogen,Salmon,0.011996483532861112
2019-06-01,Nitrogen,Seabass,0.01012740056920164
2019-06-01,Nitrogen,Seabream,0.005817381510099073
2019-06-01,Nitrogen,Trout,0.0021486066459582265
2019-06-01,Nitrogen,Turbot,0.0016263443952348135
2019-06-01,Phosphorus,Mussel,-0.001599679573790623
2019-06-01,Phosphorus,Salmon,0.0028885019135887263
2019-06-01,Phosphorus,Seabass,0.0021664794289817536
2019-06-01,Phosphorus,Seabream,0.0012444691296694692
2019-06-01,Phosphorus,Trout,5.045019757337779e-4
2019-06-01,Phosphorus,Turbot,3.479117521460645e-4
2019-07-01,GHG,Mussel,0.1099272814187911
2019-07-01,GHG,Salmon,0.6884900353488419
2019-07-01,GHG,Seabass,0.5122243665001707
2019-07-01,GHG,Seabream,0.3352257609040505
2019-07-01,GHG,Trout,0.11135156799516867
